201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:1:H:1-91:C;input;221;719
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:5:H:1-92:D;input;229;485
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:2:H:1-91:B;input;227;797
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:3:H:1-81:C;input;229;263
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:4:H:1-17:C;input;222;465
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:4:H:1-17:D;input;224;512
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:6:H:1-92:D;input;234;390
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:7:H:1-17:E;input;227;399
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:8:H:1-17:A;input;226;655
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:13:H:3-17:B;input;232;436
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:14:H:3-17:C;input;226;465
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:15:H:3-17:A;input;229;435
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:16:H:3-17:E;input;226;727
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:17:H:4-21:A;input;230;414
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:18:H:4-21:C;input;226;397
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:19:H:4-21:E;input;228;378
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:20:H:4-21:B;input;227;358
201801:201802;3934.1D;5;2;1;1;2018139340096;1,52857E+12;click;questionario.html#;Q:18:H:4-21:A;input;225;346
